GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004,D005,D006,D007,D008
Id,Id2,Geography,Total:,1-person household,2-person household,3-person household,4-person household,5-person household,6-person household,7-or-more-person household
1000000US121170201021044,121170201021044,"Block 1044, Block Group 1, Census Tract 201.02, Seminole County, Florida",5,1,2,1,1,0,0,0
1000000US121170201021045,121170201021045,"Block 1045, Block Group 1, Census Tract 201.02, Seminole County, Florida",10,4,1,2,3,0,0,0
1000000US121170201021046,121170201021046,"Block 1046, Block Group 1, Census Tract 201.02, Seminole County, Florida",8,2,4,2,0,0,0,0
1000000US121170201021047,121170201021047,"Block 1047, Block Group 1, Census Tract 201.02, Seminole County, Florida",8,1,4,0,2,1,0,0
1000000US121170201021048,121170201021048,"Block 1048, Block Group 1, Census Tract 201.02, Seminole County, Florida",15,7,4,3,1,0,0,0
1000000US121170201021049,121170201021049,"Block 1049, Block Group 1, Census Tract 201.02, Seminole County, Florida",1,0,0,1,0,0,0,0
1000000US121170201021050,121170201021050,"Block 1050, Block Group 1, Census Tract 201.02, Seminole County, Florida",10,3,5,1,0,1,0,0
1000000US121170201021051,121170201021051,"Block 1051, Block Group 1, Census Tract 201.02, Seminole County, Florida",6,1,2,2,1,0,0,0
1000000US121170201021052,121170201021052,"Block 1052, Block Group 1, Census Tract 201.02, Seminole County, Florida",0,0,0,0,0,0,0,0
1000000US121170201021053,121170201021053,"Block 1053, Block Group 1, Census Tract 201.02, Seminole County, Florida",4,1,2,1,0,0,0,0
1000000US121170201021054,121170201021054,"Block 1054, Block Group 1, Census Tract 201.02, Seminole County, Florida",5,1,2,0,0,1,0,1
1000000US121170201021055,121170201021055,"Block 1055, Block Group 1, Census Tract 201.02, Seminole County, Florida",11,3,5,3,0,0,0,0
1000000US121170201021056,121170201021056,"Block 1056, Block Group 1, Census Tract 201.02, Seminole County, Florida",6,1,3,1,1,0,0,0
1000000US121170201021057,121170201021057,"Block 1057, Block Group 1, Census Tract 201.02, Seminole County, Florida",11,1,7,1,2,0,0,0
1000000US121170201021058,121170201021058,"Block 1058, Block Group 1, Census Tract 201.02, Seminole County, Florida",7,1,5,1,0,0,0,0
1000000US121170201021059,121170201021059,"Block 1059, Block Group 1, Census Tract 201.02, Seminole County, Florida",14,9,4,0,1,0,0,0
1000000US121170201021060,121170201021060,"Block 1060, Block Group 1, Census Tract 201.02, Seminole County, Florida",8,3,3,0,0,1,0,1
1000000US121170201021061,121170201021061,"Block 1061, Block Group 1, Census Tract 201.02, Seminole County, Florida",2,0,2,0,0,0,0,0
1000000US121170201021062,121170201021062,"Block 1062, Block Group 1, Census Tract 201.02, Seminole County, Florida",7,3,2,0,1,1,0,0
1000000US121170201021063,121170201021063,"Block 1063, Block Group 1, Census Tract 201.02, Seminole County, Florida",7,2,4,1,0,0,0,0
1000000US121170201021064,121170201021064,"Block 1064, Block Group 1, Census Tract 201.02, Seminole County, Florida",3,2,0,1,0,0,0,0
1000000US121170201021065,121170201021065,"Block 1065, Block Group 1, Census Tract 201.02, Seminole County, Florida",9,6,0,1,2,0,0,0
1000000US121170201021066,121170201021066,"Block 1066, Block Group 1, Census Tract 201.02, Seminole County, Florida",3,1,0,1,1,0,0,0
1000000US121170201021067,121170201021067,"Block 1067, Block Group 1, Census Tract 201.02, Seminole County, Florida",5,1,1,1,0,1,0,1
1000000US121170201021068,121170201021068,"Block 1068, Block Group 1, Census Tract 201.02, Seminole County, Florida",9,3,5,1,0,0,0,0
1000000US121170201021069,121170201021069,"Block 1069, Block Group 1, Census Tract 201.02, Seminole County, Florida",5,3,2,0,0,0,0,0
1000000US121170201021070,121170201021070,"Block 1070, Block Group 1, Census Tract 201.02, Seminole County, Florida",8,3,4,1,0,0,0,0
1000000US121170201021071,121170201021071,"Block 1071, Block Group 1, Census Tract 201.02, Seminole County, Florida",4,1,0,1,2,0,0,0
1000000US121170201021072,121170201021072,"Block 1072, Block Group 1, Census Tract 201.02, Seminole County, Florida",4,3,1,0,0,0,0,0
1000000US121170201021073,121170201021073,"Block 1073, Block Group 1, Census Tract 201.02, Seminole County, Florida",1,0,0,1,0,0,0,0
1000000US121170201021074,121170201021074,"Block 1074, Block Group 1, Census Tract 201.02, Seminole County, Florida",4,2,2,0,0,0,0,0
1000000US121170201021075,121170201021075,"Block 1075, Block Group 1, Census Tract 201.02, Seminole County, Florida",5,3,1,0,1,0,0,0
1000000US121170201021076,121170201021076,"Block 1076, Block Group 1, Census Tract 201.02, Seminole County, Florida",10,4,4,0,0,1,0,1
1000000US121170201021077,121170201021077,"Block 1077, Block Group 1, Census Tract 201.02, Seminole County, Florida",3,2,0,0,0,1,0,0
1000000US121170201021078,121170201021078,"Block 1078, Block Group 1, Census Tract 201.02, Seminole County, Florida",8,3,5,0,0,0,0,0
1000000US121170202011000,121170202011000,"Block 1000, Block Group 1, Census Tract 202.01, Seminole County, Florida",1,1,0,0,0,0,0,0
1000000US121170202011001,121170202011001,"Block 1001, Block Group 1, Census Tract 202.01, Seminole County, Florida",27,8,5,3,2,6,1,2
1000000US121170202011002,121170202011002,"Block 1002, Block Group 1, Census Tract 202.01, Seminole County, Florida",0,0,0,0,0,0,0,0
1000000US121170202011003,121170202011003,"Block 1003, Block Group 1, Census Tract 202.01, Seminole County, Florida",0,0,0,0,0,0,0,0
1000000US121170202011004,121170202011004,"Block 1004, Block Group 1, Census Tract 202.01, Seminole County, Florida",0,0,0,0,0,0,0,0
1000000US121170202011005,121170202011005,"Block 1005, Block Group 1, Census Tract 202.01, Seminole County, Florida",4,4,0,0,0,0,0,0
1000000US121170202011006,121170202011006,"Block 1006, Block Group 1, Census Tract 202.01, Seminole County, Florida",0,0,0,0,0,0,0,0
1000000US121170202011007,121170202011007,"Block 1007, Block Group 1, Census Tract 202.01, Seminole County, Florida",0,0,0,0,0,0,0,0
1000000US121170202011008,121170202011008,"Block 1008, Block Group 1, Census Tract 202.01, Seminole County, Florida",4,0,0,1,1,2,0,0
1000000US121170202011009,121170202011009,"Block 1009, Block Group 1, Census Tract 202.01, Seminole County, Florida",13,4,5,3,1,0,0,0
1000000US121170202011010,121170202011010,"Block 1010, Block Group 1, Census Tract 202.01, Seminole County, Florida",0,0,0,0,0,0,0,0
1000000US121170202011011,121170202011011,"Block 1011, Block Group 1, Census Tract 202.01, Seminole County, Florida",0,0,0,0,0,0,0,0
1000000US121170202011012,121170202011012,"Block 1012, Block Group 1, Census Tract 202.01, Seminole County, Florida",0,0,0,0,0,0,0,0
1000000US121170202011013,121170202011013,"Block 1013, Block Group 1, Census Tract 202.01, Seminole County, Florida",34,10,9,7,2,3,1,2
1000000US121170202011014,121170202011014,"Block 1014, Block Group 1, Census Tract 202.01, Seminole County, Florida",12,3,2,3,1,2,0,1
1000000US121170202011015,121170202011015,"Block 1015, Block Group 1, Census Tract 202.01, Seminole County, Florida",14,3,3,3,4,1,0,0
